player_name,rating_2.0,DPR,KAST,Impact,ADR,KPR,total_kills,HS%,total_deaths,KD_ratio,dmgPR,grenade_dmgPR,maps_played,rounds_played,APR,saved_by_teammatePR,saved_teammatesPR,rounds_with_kils,KD_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_W%_after_opening,opening_kill_in_W_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,maps_W%,rating_2.0_1+,rating_2.0_1+_streak,rating_1.0_all_Career,clutches_won_1on1,clutches_lost_1on1,clutches_won_1on2,clutches_won_1on3,clutches_won_1on4,clutches_won_1on5
Gratisfaction,0.682926829,0.441860465,0.6,0.775700935,0.683884298,0.666666667,0.060630046,0.575815739,0.059802713,0.530434783,0.683884298,0.193333333,0.025362319,0.06500627,0.4375,0.444444444,0.555555556,0.061620573,0.398953875,0.069518717,0.065427509,0.309178744,0.654320988,0.747,0.585585586,0.062832583,0.062523683,0.047822374,0.077120823,0.034883721,0.071428571,0.056688418,0.005856515,0.045383412,0.054110302,0.067307692,0.009009009,0.726666667,0.591,0.121212121,0.476190355,0.025641026,0.025641026,0.022222222,0.0,0.0,0.0
Swisher,0.792682927,0.348837209,0.783870968,0.747663551,0.79338843,0.777777778,0.787240779,0.531669866,0.678637485,0.67826087,0.79338843,0.193333333,0.312801932,0.760554534,0.5,0.555555556,0.555555556,0.798398836,0.672372801,0.618538324,0.467657993,0.410628019,0.567901235,0.755,0.429429429,0.696889071,0.769230769,0.788215201,0.694087404,0.662790698,0.857142857,0.784869494,0.013762811,0.320813772,0.809573361,0.894230769,0.216216216,0.825333333,0.677,0.454545455,0.476190355,0.615384615,0.615384615,0.377777778,0.153846154,0.4,0.0
Brollan,0.756097561,0.372093023,0.709677419,0.822429907,0.75,0.685185185,0.349533006,0.591170825,0.327681874,0.591304348,0.75,0.223333333,0.146135266,0.362499121,0.5,0.5,0.555555556,0.355895197,0.440323348,0.43315508,0.318959108,0.425120773,0.777777778,0.721,0.657657658,0.351616865,0.354679803,0.308283518,0.354755784,0.325581395,0.357142857,0.35725938,0.002928258,0.150234742,0.329864724,0.346153846,0.045045045,0.710666667,0.615,0.151515152,0.476190355,0.217948718,0.217948718,0.2,0.538461538,0.0,0.0
Sobol,0.756097561,0.302325581,0.806451613,0.644859813,0.714876033,0.722222222,0.64920057,0.598848369,0.56581381,0.660869565,0.714876033,0.133333333,0.256038647,0.65364304,0.375,0.444444444,0.5,0.669335274,0.605801236,0.441176471,0.343494424,0.396135266,0.481481481,0.712,0.354354354,0.612771183,0.661614248,0.636208369,0.555269923,0.546511628,0.428571429,0.652324633,0.019326501,0.391236307,0.571279917,0.423076923,0.09009009,0.72,0.648,0.272727273,0.476190355,0.397435897,0.397435897,0.711111111,0.615384615,0.0,0.0
remix,0.707317073,0.255813953,0.732258065,0.672897196,0.533057851,0.685185185,0.442298559,0.126679463,0.382398274,0.669565217,0.533057851,0.076666667,0.178743961,0.458413356,0.1875,0.388888889,0.388888889,0.459970888,0.550166429,0.423351159,0.221561338,0.647342995,0.691358025,0.729,0.495495495,0.436962751,0.46646457,0.40734415,0.385604113,0.406976744,0.285714286,0.081158238,0.559297218,0.114241002,0.417273673,0.173076923,0.045045045,0.778666667,0.597,0.212121212,0.476190355,0.461538462,0.461538462,0.333333333,0.461538462,0.0,0.0
b4rtiN,0.682926829,0.325581395,0.774193548,0.626168224,0.545454545,0.666666667,0.228114611,0.598848369,0.209155364,0.608695652,0.545454545,0.103333333,0.097826087,0.239601922,0.3125,0.555555556,0.611111111,0.236050461,0.44127437,0.174688057,0.152416357,0.342995169,0.49382716,0.711,0.378378378,0.230863692,0.234937476,0.222032451,0.197943445,0.162790698,0.214285714,0.212071778,0.021961933,0.13458529,0.2289282,0.230769231,0.072072072,0.732,0.537,0.212121212,0.476190355,0.128205128,0.128205128,0.2,0.230769231,0.0,0.0
Marcelious,0.756097561,0.372093023,0.761290323,0.728971963,0.667355372,0.759259259,0.194554377,0.236084453,0.170930949,0.652173913,0.667355372,0.116666667,0.076086957,0.19062444,0.3125,0.555555556,0.611111111,0.198932557,0.458392772,0.163101604,0.099628253,0.536231884,0.62962963,0.728,0.471471471,0.173761768,0.197423266,0.184457728,0.154241645,0.26744186,0.071428571,0.086867863,0.153147877,0.051643192,0.249739854,0.115384615,0.036036036,0.645333333,0.594,0.212121212,0.476190355,0.205128205,0.205128205,0.177777778,0.230769231,0.4,0.0
flying,0.707317073,0.418604651,0.712903226,0.700934579,0.700413223,0.740740741,0.129175241,0.621880998,0.119143033,0.6,0.700413223,0.15,0.051932367,0.129969457,0.375,0.555555556,0.666666667,0.126394954,0.421778412,0.088235294,0.091449814,0.270531401,0.432098765,0.73,0.408408408,0.125460499,0.115574081,0.128949616,0.141388175,0.11627907,0.071428571,0.126019576,0.001756955,0.067292645,0.151925078,0.057692308,0.045045045,0.454666667,0.568,0.272727273,0.476190355,0.166666667,0.166666667,0.177777778,0.153846154,0.0,0.0
d1Ledez,0.707317073,0.418604651,0.706451613,0.719626168,0.698347107,0.722222222,0.19946177,0.731285988,0.184802713,0.6,0.698347107,0.123333333,0.077294686,0.200941456,0.4375,0.555555556,0.666666667,0.202571567,0.430337613,0.169340463,0.133828996,0.391304348,0.580246914,0.712,0.45045045,0.189316414,0.196665404,0.188727583,0.215938303,0.139534884,0.0,0.194535073,0.00556369,0.133020344,0.201873049,0.125,0.009009009,0.697333333,0.615,0.151515152,0.476190355,0.179487179,0.179487179,0.266666667,0.307692308,0.0,0.0
Westmelon,0.829268293,0.348837209,0.835483871,0.785046729,0.791322314,0.796296296,0.24552794,0.712092131,0.209001233,0.67826087,0.791322314,0.133333333,0.095410628,0.235520465,0.5,0.611111111,0.555555556,0.244541485,0.49405611,0.218360071,0.168773234,0.400966184,0.62962963,0.793,0.513513514,0.216332378,0.233421751,0.230572161,0.251928021,0.26744186,0.142857143,0.244902121,0.001464129,0.109546166,0.268470343,0.221153846,0.027027027,0.882666667,0.738,0.333333333,0.476190355,0.166666667,0.166666667,0.2,0.076923077,0.0,0.0
KRIMZ,0.695121951,0.302325581,0.741935484,0.626168224,0.628099174,0.648148148,0.354440399,0.429942418,0.330456227,0.6,0.628099174,0.146666667,0.153381643,0.382226163,0.375,0.5,0.555555556,0.36778263,0.446504993,0.273618538,0.215613383,0.391304348,0.50617284,0.75,0.396396396,0.377200164,0.363395225,0.357813834,0.293059126,0.279069767,0.071428571,0.349306688,0.018155198,0.111111111,0.370447451,0.394230769,0.108108108,0.729333333,0.57,0.363636364,0.476190355,0.423076923,0.423076923,0.444444444,0.384615385,0.0,0.0
KEi,0.780487805,0.418604651,0.696774194,0.831775701,0.809917355,0.777777778,0.362672155,0.355086372,0.326911221,0.626086957,0.809917355,0.113333333,0.138888889,0.352295479,0.4375,0.5,0.5,0.361232411,0.482168331,0.37254902,0.304089219,0.371980676,0.679012346,0.718,0.573573574,0.328694228,0.343690792,0.340734415,0.388174807,0.360465116,0.142857143,0.372960848,0.009370425,0.187793427,0.30905307,0.173076923,0.054054054,0.701333333,0.724,0.454545455,0.476190355,0.230769231,0.230769231,0.222222222,0.615384615,0.2,0.0
Flarich,0.634146341,0.139534884,0.780645161,0.448598131,0.438016529,0.518518519,0.064587621,0.689059501,0.058261406,0.608695652,0.438016529,0.116666667,0.028985507,0.078611126,0.25,0.444444444,0.388888889,0.070354197,0.415596767,0.040998217,0.035687732,0.342995169,0.395061728,0.702,0.279279279,0.08002456,0.075786283,0.056362084,0.059125964,0.023255814,0.0,0.068515498,0.001171303,0.010954617,0.063475546,0.048076923,0.027027027,0.693333333,0.52,0.121212121,0.452380851,0.102564103,0.102564103,0.0,0.076923077,0.2,0.0
brnz4n,0.780487805,0.325581395,0.780645161,0.775700935,0.69214876,0.722222222,0.523349691,0.63915547,0.465320592,0.643478261,0.69214876,0.16,0.211352657,0.528251617,0.4375,0.611111111,0.555555556,0.529839884,0.537803138,0.542780749,0.422304833,0.396135266,0.679012346,0.743,0.555555556,0.504093328,0.510799545,0.516652434,0.470437018,0.523255814,0.285714286,0.480831974,0.084626647,0.225352113,0.506763788,0.336538462,0.036036036,0.796,0.665,0.515151515,0.452380851,0.179487179,0.179487179,0.244444444,0.538461538,0.0,0.0
hardzao,0.719512195,0.279069767,0.851612903,0.607476636,0.611570248,0.62962963,0.495646668,0.472168906,0.454069051,0.617391304,0.611570248,0.163333333,0.214975845,0.535280793,0.4375,0.555555556,0.611111111,0.531538088,0.489300999,0.401069519,0.291449814,0.434782609,0.543209877,0.749,0.393393393,0.51534998,0.557029178,0.461998292,0.372750643,0.406976744,0.071428571,0.466761827,0.029868228,0.341158059,0.489073881,0.432692308,0.216216216,0.886666667,0.648,0.303030303,0.452380851,0.602564103,0.602564103,0.533333333,0.230769231,0.0,0.0
shz,0.62195122,0.418604651,0.670967742,0.542056075,0.644628099,0.611111111,0.07566883,0.531669866,0.076602959,0.513043478,0.644628099,0.113333333,0.032608696,0.08382632,0.4375,0.444444444,0.5,0.08224163,0.392296719,0.057932264,0.05204461,0.328502415,0.469135802,0.667,0.384384384,0.079410561,0.086775294,0.072587532,0.061696658,0.023255814,0.0,0.075448613,0.000878477,0.028169014,0.088449532,0.057692308,0.018018018,0.381333333,0.536,0.121212121,0.452380851,0.064102564,0.064102564,0.022222222,0.0,0.0,0.0
flameZ,0.756097561,0.348837209,0.822580645,0.738317757,0.696280992,0.685185185,0.326737375,0.621880998,0.303945746,0.6,0.696280992,0.193333333,0.134057971,0.341184847,0.5,0.666666667,0.611111111,0.336244541,0.445078459,0.353832442,0.274349442,0.400966184,0.679012346,0.731,0.561561562,0.32971756,0.335733232,0.309137489,0.275064267,0.302325581,0.428571429,0.330750408,0.003806735,0.13458529,0.329864724,0.269230769,0.054054054,0.738666667,0.679,0.333333333,0.452380851,0.179487179,0.179487179,0.155555556,0.153846154,0.0,0.0
cadiaN,0.731707317,0.186046512,0.796774194,0.654205607,0.54338843,0.62962963,0.413329112,0.134357006,0.357583231,0.669565217,0.54338843,0.236666667,0.177536232,0.448096341,0.25,0.5,0.444444444,0.440562834,0.539705183,0.416221034,0.257249071,0.531400966,0.666666667,0.765,0.507507508,0.43471142,0.452444108,0.40734415,0.313624679,0.255813953,0.142857143,0.14824633,0.368667643,0.24256651,0.427679501,0.586538462,0.135135135,0.829333333,0.588,0.363636364,0.452380851,0.423076923,0.423076923,0.311111111,0.230769231,0.0,0.0
nin9,0.743902439,0.255813953,0.735483871,0.710280374,0.654958678,0.666666667,0.28304575,0.314779271,0.251387176,0.643478261,0.654958678,0.233333333,0.118357488,0.300823774,0.4375,0.444444444,0.388888889,0.298156235,0.475986686,0.292335116,0.162081784,0.603864734,0.716049383,0.769,0.531531532,0.288988948,0.305418719,0.268146883,0.22622108,0.220930233,0.214285714,0.137438825,0.21522694,0.114241002,0.273673257,0.403846154,0.117117117,0.848,0.606,0.181818182,0.452380851,0.307692308,0.307692308,0.133333333,0.307692308,0.0,0.0
Kjaerbye,0.634146341,0.348837209,0.670967742,0.551401869,0.613636364,0.592592593,0.083425677,0.525911708,0.082151665,0.539130435,0.613636364,0.14,0.035024155,0.094370084,0.4375,0.555555556,0.5,0.087821446,0.398478364,0.061497326,0.064684015,0.265700483,0.419753086,0.714,0.375375375,0.093737208,0.090185676,0.077711358,0.074550129,0.046511628,0.071428571,0.086867863,0.001464129,0.023474178,0.087408949,0.028846154,0.036036036,0.622666667,0.533,0.121212121,0.452380851,0.012820513,0.012820513,0.022222222,0.0,0.0,0.0
tabseN,0.731707317,0.418604651,0.722580645,0.719626168,0.789256198,0.703703704,0.533797689,0.612284069,0.506781751,0.582608696,0.789256198,0.31,0.211352657,0.543897202,0.5625,0.555555556,0.5,0.540271713,0.44127437,0.461675579,0.423048327,0.31884058,0.543209877,0.748,0.477477477,0.523536635,0.523683213,0.515798463,0.483290488,0.593023256,0.214285714,0.540579119,0.022254758,0.087636933,0.55359001,0.605769231,0.135135135,0.666666667,0.636,0.363636364,0.452380851,0.384615385,0.384615385,0.222222222,0.076923077,0.2,0.0
Bwills,0.731707317,0.302325581,0.819354839,0.61682243,0.67768595,0.685185185,0.688934621,0.52975048,0.614981504,0.643478261,0.67768595,0.223333333,0.282608696,0.711463678,0.5,0.611111111,0.666666667,0.715429403,0.573466476,0.442959002,0.356133829,0.381642512,0.456790123,0.749,0.339339339,0.678264429,0.722243274,0.63706234,0.629820051,0.523255814,0.571428571,0.681280587,0.006734993,0.338028169,0.742976067,0.721153846,0.144144144,0.76,0.609,0.272727273,0.452380851,0.692307692,0.692307692,0.422222222,0.461538462,0.2,0.0
